2.507700000000000102e+02,8.000000000000000000e+00,1.512500000000000000e+01,1.300000000000000000e+01,2.500000000000000000e+01,6.134000000000000000e+03
2.536899999999999977e+02,4.000000000000000000e+00,1.225000000000000000e+01,1.150000000000000000e+01,1.600000000000000000e+01,5.980000000000000000e+03
2.566000000000000227e+02,1.200000000000000000e+01,1.700000000000000000e+01,1.450000000000000000e+01,3.800000000000000000e+01,6.197000000000000000e+03
2.595199999999999818e+02,7.000000000000000000e+00,1.528571428571428648e+01,1.600000000000000000e+01,2.100000000000000000e+01,6.096000000000000000e+03
2.624300000000000068e+02,9.000000000000000000e+00,1.600000000000000000e+01,1.300000000000000000e+01,2.700000000000000000e+01,6.163000000000000000e+03
2.653500000000000227e+02,5.000000000000000000e+00,1.480000000000000071e+01,1.500000000000000000e+01,1.800000000000000000e+01,5.968000000000000000e+03
2.682699999999999818e+02,1.100000000000000000e+01,1.672727272727272663e+01,1.700000000000000000e+01,2.300000000000000000e+01,6.069000000000000000e+03
2.711800000000000068e+02,1.100000000000000000e+01,1.809090909090908994e+01,1.700000000000000000e+01,3.800000000000000000e+01,6.007000000000000000e+03
2.741000000000000227e+02,1.000000000000000000e+01,2.250000000000000000e+01,1.850000000000000000e+01,5.000000000000000000e+01,5.957000000000000000e+03
2.770099999999999909e+02,6.000000000000000000e+00,1.350000000000000000e+01,1.250000000000000000e+01,1.900000000000000000e+01,5.880000000000000000e+03
2.799300000000000068e+02,7.000000000000000000e+00,2.285714285714285765e+01,1.700000000000000000e+01,4.700000000000000000e+01,6.094000000000000000e+03
2.828500000000000227e+02,5.000000000000000000e+00,1.580000000000000071e+01,1.600000000000000000e+01,2.000000000000000000e+01,8.131000000000000000e+03
2.857599999999999909e+02,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.561200000000000000e+04
2.886800000000000068e+02,7.000000000000000000e+00,1.400000000000000000e+01,1.400000000000000000e+01,1.700000000000000000e+01,1.389100000000000000e+04
2.915899999999999750e+02,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.290400000000000000e+04
2.945099999999999909e+02,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.453100000000000000e+04
2.974300000000000068e+02,2.600000000000000000e+01,2.907692307692307665e+01,1.500000000000000000e+01,2.180000000000000000e+02,1.670900000000000000e+04
3.003399999999999750e+02,4.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.584700000000000000e+04
3.032599999999999909e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.508000000000000000e+04
3.061700000000000159e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.395300000000000000e+04
3.090899999999999750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.484000000000000000e+04
3.120099999999999909e+02,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.548300000000000000e+04
3.149200000000000159e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.565300000000000000e+04
3.178399999999999750e+02,7.000000000000000000e+00,2.928571428571428470e+01,3.000000000000000000e+01,4.000000000000000000e+01,1.435000000000000000e+04
3.207500000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.565500000000000000e+04
3.236700000000000159e+02,1.000000000000000000e+00,1.400000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.436500000000000000e+04
3.265899999999999750e+02,2.000000000000000000e+00,1.750000000000000000e+01,1.750000000000000000e+01,2.100000000000000000e+01,1.366200000000000000e+04
3.295000000000000000e+02,6.000000000000000000e+00,1.266666666666666607e+01,1.150000000000000000e+01,2.100000000000000000e+01,7.171000000000000000e+03
3.324200000000000159e+02,9.000000000000000000e+00,2.166666666666666785e+01,2.100000000000000000e+01,4.600000000000000000e+01,6.286000000000000000e+03
3.353299999999999841e+02,8.000000000000000000e+00,1.712500000000000000e+01,1.400000000000000000e+01,3.500000000000000000e+01,6.069000000000000000e+03
3.382500000000000000e+02,1.100000000000000000e+01,2.018181818181818343e+01,1.800000000000000000e+01,4.900000000000000000e+01,6.159000000000000000e+03
3.411700000000000159e+02,1.100000000000000000e+01,2.400000000000000000e+01,1.600000000000000000e+01,6.200000000000000000e+01,6.272000000000000000e+03
3.440799999999999841e+02,1.000000000000000000e+01,1.730000000000000071e+01,1.850000000000000000e+01,2.600000000000000000e+01,6.196000000000000000e+03
3.470000000000000000e+02,7.000000000000000000e+00,1.457142857142857117e+01,1.300000000000000000e+01,2.500000000000000000e+01,6.185000000000000000e+03
3.499100000000000250e+02,2.000000000000000000e+01,2.025000000000000000e+01,1.550000000000000000e+01,5.000000000000000000e+01,6.552000000000000000e+03
3.528299999999999841e+02,1.500000000000000000e+01,2.166666666666666785e+01,1.700000000000000000e+01,7.500000000000000000e+01,6.396000000000000000e+03
3.557500000000000000e+02,1.300000000000000000e+01,1.576923076923077005e+01,1.600000000000000000e+01,2.500000000000000000e+01,6.189000000000000000e+03
3.586600000000000250e+02,1.300000000000000000e+01,1.846153846153845990e+01,1.500000000000000000e+01,6.100000000000000000e+01,6.467000000000000000e+03
3.615799999999999841e+02,1.600000000000000000e+01,1.931250000000000000e+01,1.650000000000000000e+01,5.300000000000000000e+01,6.479000000000000000e+03
3.644900000000000091e+02,1.600000000000000000e+01,2.568750000000000000e+01,1.900000000000000000e+01,6.900000000000000000e+01,6.628000000000000000e+03
3.674100000000000250e+02,2.200000000000000000e+01,2.113636363636363669e+01,1.650000000000000000e+01,5.200000000000000000e+01,6.752000000000000000e+03
3.703199999999999932e+02,2.000000000000000000e+01,2.644999999999999929e+01,1.550000000000000000e+01,8.400000000000000000e+01,6.847000000000000000e+03
3.732400000000000091e+02,2.800000000000000000e+01,3.039285714285714235e+01,2.600000000000000000e+01,1.000000000000000000e+02,7.205000000000000000e+03
3.761600000000000250e+02,2.800000000000000000e+01,2.092857142857142705e+01,1.500000000000000000e+01,1.080000000000000000e+02,7.184000000000000000e+03
3.790699999999999932e+02,3.700000000000000000e+01,2.156756756756756843e+01,1.800000000000000000e+01,6.400000000000000000e+01,7.537000000000000000e+03
3.819900000000000091e+02,5.000000000000000000e+01,2.487999999999999901e+01,1.600000000000000000e+01,9.300000000000000000e+01,8.372000000000000000e+03
3.848999999999999773e+02,5.000000000000000000e+01,2.782000000000000028e+01,2.200000000000000000e+01,7.700000000000000000e+01,8.779000000000000000e+03
3.878199999999999932e+02,7.300000000000000000e+01,2.328767123287671126e+01,1.700000000000000000e+01,8.300000000000000000e+01,9.661000000000000000e+03
3.907400000000000091e+02,9.200000000000000000e+01,2.593478260869565233e+01,2.050000000000000000e+01,1.270000000000000000e+02,1.088600000000000000e+04
3.936499999999999773e+02,1.280000000000000000e+02,2.783593750000000000e+01,2.100000000000000000e+01,1.040000000000000000e+02,1.285100000000000000e+04
3.965699999999999932e+02,1.830000000000000000e+02,2.895081967213114638e+01,2.200000000000000000e+01,9.800000000000000000e+01,1.534000000000000000e+04
3.994800000000000182e+02,2.000000000000000000e+02,2.694999999999999929e+01,2.250000000000000000e+01,8.800000000000000000e+01,1.657100000000000000e+04
4.023999999999999773e+02,2.710000000000000000e+02,2.811808118081180652e+01,2.100000000000000000e+01,1.550000000000000000e+02,2.008600000000000000e+04
4.053199999999999932e+02,3.910000000000000000e+02,2.873145780051151021e+01,2.200000000000000000e+01,1.250000000000000000e+02,2.472800000000000000e+04
4.082300000000000182e+02,4.310000000000000000e+02,2.819489559164733095e+01,2.100000000000000000e+01,1.360000000000000000e+02,2.734900000000000000e+04
4.111499999999999773e+02,5.830000000000000000e+02,2.913550600343053176e+01,2.200000000000000000e+01,1.710000000000000000e+02,3.368800000000000000e+04
4.140600000000000023e+02,6.300000000000000000e+02,2.900000000000000000e+01,2.200000000000000000e+01,1.480000000000000000e+02,3.644800000000000000e+04
4.169800000000000182e+02,7.690000000000000000e+02,3.033159947984395188e+01,2.200000000000000000e+01,1.640000000000000000e+02,4.302400000000000000e+04
4.198999999999999773e+02,8.870000000000000000e+02,2.809582863585118417e+01,2.000000000000000000e+01,1.790000000000000000e+02,4.542900000000000000e+04
4.228100000000000023e+02,1.018000000000000000e+03,2.955992141453830868e+01,2.200000000000000000e+01,1.360000000000000000e+02,5.166100000000000000e+04
4.257300000000000182e+02,1.156000000000000000e+03,3.069290657439446335e+01,2.300000000000000000e+01,2.880000000000000000e+02,5.741600000000000000e+04
4.286399999999999864e+02,1.269000000000000000e+03,3.256737588652482174e+01,2.400000000000000000e+01,1.510000000000000000e+02,6.370700000000000000e+04
4.315600000000000023e+02,1.308000000000000000e+03,3.276452599388379383e+01,2.400000000000000000e+01,2.170000000000000000e+02,6.550700000000000000e+04
4.344800000000000182e+02,1.350000000000000000e+03,3.472222222222222143e+01,2.600000000000000000e+01,1.940000000000000000e+02,6.985900000000000000e+04
4.373899999999999864e+02,1.417000000000000000e+03,3.497529992942836685e+01,2.600000000000000000e+01,1.990000000000000000e+02,7.260000000000000000e+04
4.403100000000000023e+02,1.405000000000000000e+03,3.403487544483985516e+01,2.400000000000000000e+01,1.850000000000000000e+02,7.106600000000000000e+04
4.432200000000000273e+02,1.448000000000000000e+03,3.336256906077348106e+01,2.400000000000000000e+01,2.680000000000000000e+02,7.148900000000000000e+04
4.461399999999999864e+02,1.451000000000000000e+03,3.332804962095107015e+01,2.500000000000000000e+01,2.120000000000000000e+02,7.089000000000000000e+04
4.490600000000000023e+02,1.366000000000000000e+03,3.190702781844802516e+01,2.300000000000000000e+01,2.020000000000000000e+02,6.632600000000000000e+04
4.519700000000000273e+02,1.261000000000000000e+03,3.118160190325138714e+01,2.200000000000000000e+01,1.850000000000000000e+02,6.168300000000000000e+04
4.548899999999999864e+02,1.171000000000000000e+03,3.195559350982066604e+01,2.400000000000000000e+01,1.600000000000000000e+02,5.941800000000000000e+04
4.578000000000000114e+02,1.030000000000000000e+03,3.159805825242718313e+01,2.400000000000000000e+01,2.680000000000000000e+02,5.429400000000000000e+04
4.607200000000000273e+02,9.140000000000000000e+02,3.028008752735229692e+01,2.200000000000000000e+01,1.740000000000000000e+02,4.814100000000000000e+04
4.636399999999999864e+02,7.880000000000000000e+02,2.953680203045685104e+01,2.300000000000000000e+01,1.690000000000000000e+02,4.259200000000000000e+04
4.665500000000000114e+02,6.210000000000000000e+02,2.994041867954911496e+01,2.200000000000000000e+01,1.690000000000000000e+02,3.644700000000000000e+04
4.694700000000000273e+02,5.240000000000000000e+02,2.781106870229007555e+01,2.000000000000000000e+01,1.610000000000000000e+02,3.104700000000000000e+04
4.723799999999999955e+02,4.640000000000000000e+02,2.953879310344827758e+01,2.200000000000000000e+01,1.400000000000000000e+02,2.873800000000000000e+04
4.753000000000000114e+02,3.430000000000000000e+02,2.789795918367346772e+01,2.000000000000000000e+01,1.530000000000000000e+02,2.332000000000000000e+04
4.782099999999999795e+02,2.340000000000000000e+02,2.649145299145299148e+01,2.100000000000000000e+01,1.290000000000000000e+02,1.796200000000000000e+04
4.811299999999999955e+02,1.920000000000000000e+02,2.794270833333333215e+01,2.100000000000000000e+01,1.880000000000000000e+02,1.607700000000000000e+04
4.840500000000000114e+02,1.430000000000000000e+02,2.791608391608391671e+01,2.000000000000000000e+01,1.060000000000000000e+02,1.362800000000000000e+04
4.869599999999999795e+02,1.160000000000000000e+02,2.740517241379310320e+01,2.200000000000000000e+01,1.030000000000000000e+02,1.219200000000000000e+04
4.898799999999999955e+02,9.700000000000000000e+01,2.606185567010309256e+01,2.200000000000000000e+01,7.000000000000000000e+01,1.078200000000000000e+04
4.927900000000000205e+02,6.000000000000000000e+01,2.221666666666666501e+01,1.750000000000000000e+01,5.800000000000000000e+01,8.929000000000000000e+03
4.957099999999999795e+02,6.100000000000000000e+01,2.403278688524590123e+01,2.000000000000000000e+01,1.240000000000000000e+02,8.666000000000000000e+03
4.986299999999999955e+02,4.000000000000000000e+01,2.407499999999999929e+01,1.700000000000000000e+01,1.030000000000000000e+02,8.103000000000000000e+03
5.015400000000000205e+02,3.200000000000000000e+01,2.056250000000000000e+01,1.600000000000000000e+01,7.000000000000000000e+01,7.193000000000000000e+03
5.044599999999999795e+02,2.100000000000000000e+01,2.519047619047618980e+01,2.100000000000000000e+01,6.300000000000000000e+01,6.997000000000000000e+03
5.073700000000000045e+02,1.500000000000000000e+01,2.153333333333333499e+01,1.800000000000000000e+01,3.500000000000000000e+01,6.477000000000000000e+03
5.102900000000000205e+02,1.700000000000000000e+01,2.229411764705882248e+01,1.500000000000000000e+01,7.300000000000000000e+01,6.630000000000000000e+03
5.132100000000000364e+02,1.700000000000000000e+01,1.811764705882352899e+01,1.600000000000000000e+01,4.000000000000000000e+01,6.379000000000000000e+03
5.161200000000000045e+02,1.600000000000000000e+01,2.418750000000000000e+01,2.500000000000000000e+01,3.500000000000000000e+01,6.509000000000000000e+03
5.190399999999999636e+02,2.200000000000000000e+01,1.872727272727272663e+01,1.500000000000000000e+01,3.800000000000000000e+01,6.386000000000000000e+03
5.219500000000000455e+02,1.700000000000000000e+01,1.688235294117647101e+01,1.300000000000000000e+01,3.600000000000000000e+01,6.221000000000000000e+03
5.248700000000000045e+02,1.500000000000000000e+01,1.880000000000000071e+01,1.300000000000000000e+01,5.400000000000000000e+01,6.221000000000000000e+03
5.277899999999999636e+02,1.500000000000000000e+01,1.413333333333333286e+01,1.200000000000000000e+01,3.000000000000000000e+01,6.249000000000000000e+03
5.307000000000000455e+02,6.000000000000000000e+00,1.933333333333333215e+01,1.600000000000000000e+01,4.100000000000000000e+01,5.936000000000000000e+03
5.336200000000000045e+02,1.800000000000000000e+01,1.916666666666666785e+01,1.600000000000000000e+01,4.200000000000000000e+01,6.311000000000000000e+03
5.365299999999999727e+02,1.000000000000000000e+01,1.269999999999999929e+01,1.200000000000000000e+01,1.700000000000000000e+01,6.059000000000000000e+03
5.394500000000000455e+02,9.000000000000000000e+00,1.777777777777777857e+01,1.700000000000000000e+01,4.000000000000000000e+01,6.141000000000000000e+03
5.423700000000000045e+02,1.100000000000000000e+01,1.954545454545454675e+01,1.600000000000000000e+01,4.200000000000000000e+01,6.242000000000000000e+03
5.452799999999999727e+02,9.000000000000000000e+00,2.200000000000000000e+01,2.200000000000000000e+01,3.800000000000000000e+01,6.129000000000000000e+03
5.482000000000000455e+02,1.100000000000000000e+01,1.772727272727272663e+01,1.500000000000000000e+01,3.300000000000000000e+01,6.049000000000000000e+03
5.511100000000000136e+02,6.000000000000000000e+00,1.833333333333333215e+01,1.550000000000000000e+01,3.000000000000000000e+01,5.865000000000000000e+03
5.540299999999999727e+02,6.000000000000000000e+00,1.916666666666666785e+01,1.950000000000000000e+01,2.800000000000000000e+01,9.651000000000000000e+03
5.569500000000000455e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.455500000000000000e+04
5.598600000000000136e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.320300000000000000e+04
5.627799999999999727e+02,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.488600000000000000e+04
